LATITUDE,LONGITUDE,BRIGHTNESS,ACQ_DATE,ACQ_TIME,suburb
-37.5849,147.7136,324.7,2019-12-24,8,DEPTFORD
-37.5829,147.6414,327.4,2019-12-24,8,DEPTFORD
-37.5792,147.6184,311.3,2019-12-24,8,DEPTFORD
-37.5773,147.6065,337.7,2019-12-24,8,DEPTFORD
-37.5827,147.5812,343.6,2019-12-24,8,DEPTFORD
-37.5847,147.6531,392.4,2019-12-24,8,DEPTFORD
-37.5809,147.5696,316.9,2019-12-24,8,DEPTFORD
-37.5866,147.6648,333.9,2019-12-24,8,DEPTFORD
-37.5902,147.6278,339.1,2019-12-24,8,DEPTFORD
-37.9322,141.4906,317.8,2019-12-24,8,HOTSPUR
-37.5883,147.6161,327.3,2019-12-24,8,DEPTFORD
-37.5937,147.5905,338.9,2019-12-24,8,DEPTFORD
-37.592,147.6392,368.4,2019-12-24,8,DEPTFORD
-37.6252,147.8483,335.7,2019-12-24,8,DOUBLE BRIDGES
-37.5939,147.6509,345.0,2019-12-24,8,DEPTFORD
-37.6421,147.8497,341.5,2019-12-24,8,DOUBLE BRIDGES
-37.6329,147.7919,338.6,2019-12-24,8,DEPTFORD
-37.6343,147.8461,335.7,2019-12-24,8,DOUBLE BRIDGES
-37.9381,141.5051,323.8,2019-12-24,8,LYONS
-38.0828,141.8227,312.6,2019-12-24,8,LAKE CONDAH
-37.5226,147.9043,345.4,2019-12-24,8,TIMBARRA
-37.4031,147.5545,310.9,2019-12-24,8,MARTHAVALE
-37.6088,147.9244,324.8,2019-12-24,8,DOUBLE BRIDGES
-37.2181,148.5009,314.3,2019-12-24,8,YALMY
-37.3244,148.47,315.9,2019-12-24,8,YALMY
-37.5846,147.5927,338.0,2019-12-24,8,DEPTFORD
-37.936,141.5121,336.2,2019-12-24,422,HOTSPUR
-38.0863,141.7818,326.4,2019-12-24,422,LAKE CONDAH
-37.9294,141.4838,336.7,2019-12-24,422,HOTSPUR
-38.0927,141.8098,323.7,2019-12-24,422,LAKE CONDAH
-37.9212,141.4688,336.5,2019-12-24,422,HOTSPUR
-38.0847,141.7948,338.4,2019-12-24,422,LAKE CONDAH
-37.2909,148.5299,331.4,2019-12-24,422,BONANG
-37.9376,141.4989,331.2,2019-12-24,422,LYONS
-38.0912,141.8228,338.5,2019-12-24,422,LAKE CONDAH
-37.9221,141.4664,306.6,2019-12-24,1347,HOTSPUR
-37.9248,141.4513,301.5,2019-12-24,1347,WINNAP
-37.9225,141.4612,305.8,2019-12-24,1526,HOTSPUR
-37.5297,147.9134,311.8,2019-12-24,1526,TIMBARRA
-37.5202,147.9146,326.0,2019-12-24,1526,TIMBARRA
-37.5109,147.9162,316.9,2019-12-24,1526,TIMBARRA
-37.3291,148.4878,300.4,2019-12-24,1526,YALMY
-37.6331,147.8614,313.4,2019-12-25,51,DOUBLE BRIDGES
-37.9191,141.4648,350.8,2019-12-25,51,HOTSPUR
-37.531,147.6855,313.0,2019-12-25,51,DEPTFORD
-37.9357,141.5117,317.9,2019-12-25,51,HOTSPUR
-38.3193,141.5856,314.4,2019-12-25,51,PORTLAND NORTH
-37.5815,147.9601,307.4,2019-12-25,51,DOUBLE BRIDGES
-37.3313,148.4881,315.2,2019-12-25,51,YALMY
-37.5729,147.616,334.6,2019-12-25,51,DEPTFORD
-37.5707,147.5846,320.7,2019-12-25,51,DEPTFORD
-37.5261,147.5561,307.5,2019-12-25,51,DEPTFORD
-37.6353,147.893,317.1,2019-12-25,51,DOUBLE BRIDGES
-37.5342,147.6788,314.1,2019-12-25,51,DEPTFORD
-37.9273,141.4496,339.7,2019-12-25,51,WINNAP
-37.6372,147.8872,315.4,2019-12-25,51,DOUBLE BRIDGES
-37.8065,144.769,323.8,2019-12-25,51,DERRIMUT
-37.9289,141.4631,358.2,2019-12-25,51,HOTSPUR
-37.9293,141.4571,355.9,2019-12-25,51,WINNAP
-37.9392,141.4555,321.6,2019-12-25,51,WINNAP
-37.5764,147.61,333.1,2019-12-25,51,DEPTFORD
-37.9376,141.442,316.5,2019-12-25,51,GREENWALD
-37.5764,147.5625,347.8,2019-12-25,327,RYANS
-37.5295,147.5606,321.5,2019-12-25,327,DEPTFORD
-37.5718,147.5695,355.7,2019-12-25,327,DEPTFORD
-37.6446,147.8677,326.0,2019-12-25,327,DOUBLE BRIDGES
-37.5836,147.6416,318.6,2019-12-25,327,DEPTFORD
-37.5817,147.67700000000002,311.7,2019-12-25,327,DEPTFORD
-37.6332,147.8627,320.5,2019-12-25,327,DOUBLE BRIDGES
-37.6485,147.8639,328.6,2019-12-25,327,DOUBLE BRIDGES
-37.6292,147.8669,317.6,2019-12-25,327,DOUBLE BRIDGES
-37.6465,147.833,320.4,2019-12-25,327,DEPTFORD
-37.2486,148.5386,324.1,2019-12-25,327,BONANG
-37.5855,147.6063,327.8,2019-12-25,327,DEPTFORD
-37.5744,147.5976,346.3,2019-12-25,327,DEPTFORD
-37.57,147.6041,341.7,2019-12-25,327,DEPTFORD
-37.5723,147.6326,326.4,2019-12-25,327,DEPTFORD
-37.535,147.6779,314.3,2019-12-25,327,DEPTFORD
-37.5243,147.9228,320.0,2019-12-25,327,TIMBARRA
-37.3631,147.5509,307.4,2019-12-25,327,BROOKVILLE
-37.5608,147.5604,331.4,2019-12-25,327,DEPTFORD
-37.539,147.6704,314.6,2019-12-25,327,DEPTFORD
-37.3418,148.4862,308.3,2019-12-25,327,YALMY
-37.5316,147.52100000000002,318.4,2019-12-25,327,RYANS
-37.2338,148.5295,323.5,2019-12-25,327,BONANG
-37.2483,148.5335,326.7,2019-12-25,327,BONANG
-37.9313,141.4922,326.1,2019-12-25,505,HOTSPUR
-37.5355,147.5709,358.0,2019-12-25,505,DEPTFORD
-37.5713,147.6527,314.3,2019-12-25,505,DEPTFORD
-37.5331,147.5794,353.6,2019-12-25,505,DEPTFORD
-37.5837,147.606,340.8,2019-12-25,505,DEPTFORD
-37.6435,147.814,312.3,2019-12-25,505,DEPTFORD
-37.6387,147.8158,310.7,2019-12-25,505,DEPTFORD
-37.6562,147.8234,309.4,2019-12-25,505,DEPTFORD
-37.5813,147.5446,361.4,2019-12-25,505,RYANS
-37.586,147.5981,338.3,2019-12-25,505,DEPTFORD
-37.5664,147.5986,367.3,2019-12-25,505,DEPTFORD
-37.569,147.5898,370.5,2019-12-25,505,DEPTFORD
-37.5641,147.5371,367.9,2019-12-25,505,RYANS
-37.5474,147.5277,346.0,2019-12-25,505,RYANS
-37.931999999999995,141.5,338.0,2019-12-25,505,HOTSPUR
-37.5519,147.5816,367.9,2019-12-25,505,DEPTFORD
-37.5832,147.537,348.0,2019-12-25,505,RYANS
-37.566,147.5296,360.5,2019-12-25,505,RYANS
-37.5218,147.5621,313.7,2019-12-25,505,DEPTFORD
-37.5493,147.5201,335.0,2019-12-25,505,RYANS
-37.9295,141.4506,323.8,2019-12-25,505,WINNAP
-37.9247,141.4729,327.0,2019-12-25,505,HOTSPUR
-37.9417,141.455,318.2,2019-12-25,505,WINNAP
-37.9265,141.515,341.7,2019-12-25,505,HOTSPUR
-37.9238,141.465,328.6,2019-12-25,505,HOTSPUR
-37.9407,141.4471,323.7,2019-12-25,505,GREENWALD
-37.5713,147.5733,325.3,2019-12-25,1252,DEPTFORD
-37.5862,147.6166,305.0,2019-12-25,1252,DEPTFORD
-37.5589,147.6792,331.0,2019-12-25,1252,DEPTFORD
-37.5616,147.5711,328.6,2019-12-25,1252,DEPTFORD
-37.5021,147.9096,313.0,2019-12-25,1252,TIMBARRA
-37.5322,147.5669,345.3,2019-12-25,1252,DEPTFORD
-37.5585,147.5972,343.9,2019-12-25,1252,DEPTFORD
-37.5605,147.6656,321.8,2019-12-25,1252,DEPTFORD
-37.5683,147.5993,323.8,2019-12-25,1252,DEPTFORD
-37.5261,147.8733,310.2,2019-12-25,1252,TIMBARRA
-37.5395,147.6758,339.2,2019-12-25,1252,DEPTFORD
-37.5326,147.9015,322.5,2019-12-25,1252,TIMBARRA
-37.5671,147.6938,326.6,2019-12-25,1252,DEPTFORD
-37.5281,147.9395,317.6,2019-12-25,1252,TIMBARRA
-37.5652,147.6255,330.5,2019-12-25,1252,DEPTFORD
-37.5765,147.6145,323.5,2019-12-25,1252,DEPTFORD
-37.5296,147.9266,320.8,2019-12-25,1252,TIMBARRA
-37.5668,147.6123,328.2,2019-12-25,1252,DEPTFORD
-37.5749,147.6276,334.1,2019-12-25,1252,DEPTFORD
-37.5311,147.9138,326.3,2019-12-25,1252,TIMBARRA
-37.5734,147.6405,315.2,2019-12-25,1252,DEPTFORD
-37.5846,147.6296,313.1,2019-12-25,1252,DEPTFORD
-37.580999999999996,147.5753,301.9,2019-12-25,1252,DEPTFORD
-37.599000000000004,147.945,309.8,2019-12-25,1252,DOUBLE BRIDGES
-37.604,147.9856,308.6,2019-12-25,1252,BUCHAN SOUTH
-37.5216,147.6586,309.7,2019-12-25,1252,DEPTFORD
-37.5118,147.9115,328.0,2019-12-25,1252,TIMBARRA
-37.6136,147.9875,314.6,2019-12-25,1252,BUCHAN SOUTH
-37.6024,147.9986,306.7,2019-12-25,1252,BUCHAN SOUTH
-37.5715,147.9868,317.4,2019-12-25,1252,BUCHAN SOUTH
-37.6259,147.884,315.9,2019-12-25,1252,DOUBLE BRIDGES
-37.5523,147.9831,319.0,2019-12-25,1252,BUCHAN SOUTH
-37.629,147.8578,322.6,2019-12-25,1252,DOUBLE BRIDGES
-37.5411,147.9944,313.1,2019-12-25,1252,BUCHAN SOUTH
-37.6356,147.8856,317.5,2019-12-25,1252,DOUBLE BRIDGES
-37.5698,147.5863,321.5,2019-12-25,1252,DEPTFORD
-37.5503,147.5827,335.7,2019-12-25,1252,DEPTFORD
-37.5165,147.8714,314.8,2019-12-25,1252,TAMBO CROSSING
-37.5037,147.8964,318.3,2019-12-25,1252,TIMBARRA
-37.5102,147.9246,325.5,2019-12-25,1252,TIMBARRA
-37.5435,147.5551,327.3,2019-12-25,1252,DEPTFORD
-37.5266,147.7009,302.9,2019-12-25,1252,DEPTFORD
-37.5518,147.5696,358.0,2019-12-25,1252,DEPTFORD
-37.5533,147.5564,329.3,2019-12-25,1252,DEPTFORD
-37.5601,147.5842,335.8,2019-12-25,1252,DEPTFORD
-37.5217,147.5578,362.5,2019-12-25,1252,DEPTFORD
-37.5548,147.5432,308.4,2019-12-25,1252,DEPTFORD
-37.5205,147.6518,313.7,2019-12-25,1252,DEPTFORD
-37.5108,147.6497,308.2,2019-12-25,1252,DEPTFORD
-37.5313,147.5603,331.1,2019-12-25,1252,DEPTFORD
-37.3947,147.6914,305.6,2019-12-25,1252,BROOKVILLE
-37.5329,147.5468,300.2,2019-12-25,1252,RYANS
-37.4928,147.6333,309.8,2019-12-25,1252,STIRLING
-37.2912,148.5369,314.3,2019-12-25,1252,BONANG
-37.2818,148.5351,306.0,2019-12-25,1252,BONANG
-37.2277,148.5427,302.4,2019-12-25,1252,BONANG
-37.2275,148.3919,304.7,2019-12-25,1252,YALMY
-37.2183,148.465,302.7,2019-12-25,1252,YALMY
-37.5184,147.9384,322.4,2019-12-25,1252,TIMBARRA
-37.5364,147.7023,317.8,2019-12-25,1252,DEPTFORD
-37.541,147.6623,323.0,2019-12-25,1252,DEPTFORD
-37.5313,147.6607,332.3,2019-12-25,1252,DEPTFORD
-37.5405,147.58100000000002,341.1,2019-12-25,1252,DEPTFORD
-37.5199,147.9259,348.7,2019-12-25,1252,TIMBARRA
-37.5631,147.558,315.0,2019-12-25,1252,DEPTFORD
-37.2259,148.4044,309.0,2019-12-25,1252,YALMY
-37.3584,147.5778,306.3,2019-12-25,1252,BROOKVILLE
-37.5026,147.6348,306.7,2019-12-25,1252,DEPTFORD
-37.5232,147.5449,361.4,2019-12-25,1252,DEPTFORD
-37.2522,148.5421,314.1,2019-12-25,1252,BONANG
-37.3635,147.6196,306.3,2019-12-25,1252,BROOKVILLE
-37.5298,147.5734,332.5,2019-12-25,1252,DEPTFORD
-37.4957,147.8808,308.0,2019-12-25,1252,TIMBARRA
-37.3568,147.5914,311.6,2019-12-25,1252,BROOKVILLE
-37.542,147.5681,352.4,2019-12-25,1252,DEPTFORD
-37.5282,147.6873,313.0,2019-12-25,1252,DEPTFORD
-37.5379,147.6891,327.2,2019-12-25,1252,DEPTFORD
-37.5298,147.6738,323.9,2019-12-25,1252,DEPTFORD
-37.5214,147.91299999999998,337.1,2019-12-25,1252,TIMBARRA
-37.5092,147.5486,312.4,2019-12-25,1431,DEPTFORD
-37.5186,147.9542,306.2,2019-12-25,1431,TIMBARRA
-37.5096,147.9183,304.9,2019-12-25,1431,TIMBARRA
-37.5233,147.9438,308.5,2019-12-25,1431,TIMBARRA
-37.5258,147.5815,321.0,2019-12-25,1431,DEPTFORD
-37.5155,147.5418,316.0,2019-12-25,1431,DEPTFORD
-37.9312,141.4626,313.4,2019-12-25,1609,HOTSPUR
-37.5321,147.6914,316.7,2019-12-25,1609,DEPTFORD
-37.9212,141.4838,340.2,2019-12-25,1609,HOTSPUR
-37.9194,141.464,312.4,2019-12-25,1609,HOTSPUR
-37.933,141.4827,308.6,2019-12-25,1609,HOTSPUR
-37.5344,147.6877,316.6,2019-12-25,1609,DEPTFORD
-37.2238,148.4079,323.0,2019-12-25,2355,YALMY
-37.2787,148.5402,321.5,2019-12-25,2355,BONANG
-37.2367,148.5376,320.0,2019-12-25,2355,BONANG
-37.2337,148.4048,318.9,2019-12-25,2355,YALMY
-37.2491,148.5491,337.8,2019-12-25,2355,BONANG
-37.5355,147.6891,328.9,2019-12-25,2356,DEPTFORD
-37.6029,147.9951,318.6,2019-12-25,2356,BUCHAN SOUTH
-37.4989,147.8777,342.2,2019-12-25,2356,TIMBARRA
-37.5203,147.55,346.0,2019-12-25,2356,DEPTFORD
-37.5192,147.8719,318.7,2019-12-25,2356,TAMBO CROSSING
-37.5201,147.9347,351.1,2019-12-25,2356,TIMBARRA
-37.5298,147.6586,323.7,2019-12-25,2356,DEPTFORD
-37.5174,147.535,315.0,2019-12-25,2356,RYANS
-37.5848,147.9543,321.5,2019-12-25,2356,DOUBLE BRIDGES
-37.9329,141.4697,319.3,2019-12-25,2356,HOTSPUR
-37.9354,141.4763,317.7,2019-12-25,2356,LYONS
-37.361,147.5772,316.8,2019-12-26,410,BROOKVILLE
-37.2189,148.472,328.7,2019-12-26,410,YALMY
-37.2732,148.5391,331.6,2019-12-26,410,BONANG
-37.2154,148.4948,326.7,2019-12-26,410,YALMY
-37.9301,141.4712,329.5,2019-12-26,410,HOTSPUR
-37.2311,148.3917,329.1,2019-12-26,410,YALMY
-37.2823,148.5414,343.4,2019-12-26,410,BONANG
-37.3915,147.6846,328.5,2019-12-26,410,BROOKVILLE
-37.4619,147.7649,325.9,2019-12-26,410,STIRLING
-37.3273,148.4928,315.6,2019-12-26,410,YALMY
-37.5365,147.5715,354.0,2019-12-26,410,DEPTFORD
-37.5291,147.5581,353.9,2019-12-26,410,DEPTFORD
-37.5251,147.6508,331.9,2019-12-26,410,DEPTFORD
-37.5067,147.9042,342.0,2019-12-26,410,TIMBARRA
-37.5636,147.5777,332.2,2019-12-26,410,DEPTFORD
-37.5431,147.655,320.3,2019-12-26,410,DEPTFORD
-37.5365,147.7003,342.6,2019-12-26,410,DEPTFORD
-37.5322,147.9172,345.0,2019-12-26,410,TIMBARRA
-37.6371,147.8886,327.1,2019-12-26,410,DOUBLE BRIDGES
-37.558,147.6769,347.5,2019-12-26,410,DEPTFORD
-37.5678,147.6089,360.0,2019-12-26,410,DEPTFORD
-37.5596,147.6655,336.8,2019-12-26,410,DEPTFORD
-37.5198,147.9376,335.8,2019-12-26,410,TIMBARRA
-37.5842,147.6244,332.7,2019-12-26,410,DEPTFORD
-37.5727,147.7038,340.5,2019-12-26,410,DEPTFORD
-37.5445,147.8966,321.8,2019-12-26,410,TIMBARRA
-37.5492,147.9917,338.6,2019-12-26,410,BUCHAN SOUTH
-37.5739,147.9505,332.6,2019-12-26,410,DOUBLE BRIDGES
-37.5937,147.9434,323.9,2019-12-26,410,DOUBLE BRIDGES
-37.6147,147.9774,335.8,2019-12-26,410,BUCHAN SOUTH
-37.586999999999996,147.9889,333.9,2019-12-26,410,BUCHAN SOUTH
-37.5977,147.9797,315.6,2019-12-26,410,BUCHAN SOUTH
-37.6221,147.9909,320.8,2019-12-26,410,BUCHAN SOUTH
-37.501,147.8796,404.6,2019-12-26,410,TIMBARRA
-37.596,147.991,331.5,2019-12-26,410,BUCHAN SOUTH
-38.0934,145.1708,321.6,2019-12-26,410,CARRUM DOWNS
-37.6471,147.8204,335.7,2019-12-26,410,DEPTFORD
-37.6124,147.9298,320.5,2019-12-26,410,DOUBLE BRIDGES
-37.6388,147.8773,347.3,2019-12-26,410,DOUBLE BRIDGES
-37.6131,147.9888,369.5,2019-12-26,410,BUCHAN SOUTH
-37.604,147.9866,359.3,2019-12-26,410,BUCHAN SOUTH
-37.6024,147.998,333.3,2019-12-26,410,BUCHAN SOUTH
-37.4994,147.8909,417.8,2019-12-26,410,TIMBARRA
-37.5706,147.9733,341.8,2019-12-26,410,BUCHAN SOUTH
-37.5801,147.7172,335.6,2019-12-26,410,DEPTFORD
-37.592,147.9548,334.3,2019-12-26,410,DOUBLE BRIDGES
-37.5796,147.9754,333.7,2019-12-26,410,DOUBLE BRIDGES
-37.5779,147.9868,335.5,2019-12-26,410,BUCHAN SOUTH
-37.5649,147.9484,328.2,2019-12-26,410,DOUBLE BRIDGES
-37.5784,147.7285,330.4,2019-12-26,410,DEPTFORD
-37.5599,147.9825,336.0,2019-12-26,410,BUCHAN SOUTH
-37.9527,145.0657,321.4,2019-12-26,410,CHELTENHAM
-37.5402,147.9896,319.4,2019-12-26,410,BUCHAN SOUTH
-37.5509,147.9804,326.1,2019-12-26,410,TIMBARRA
-37.5743,147.6924,335.2,2019-12-26,410,DEPTFORD
-37.5834,147.6945,330.4,2019-12-26,410,DEPTFORD
-37.5817,147.7059,337.9,2019-12-26,410,DEPTFORD
-37.5702,147.6563,337.8,2019-12-26,410,DEPTFORD
-37.5686,147.6676,341.4,2019-12-26,410,DEPTFORD
-37.585,147.6832,333.1,2019-12-26,410,DEPTFORD
-37.5694,147.7264,331.5,2019-12-26,410,DEPTFORD
-37.5288,147.9398,331.7,2019-12-26,410,TIMBARRA
-37.567,147.679,372.4,2019-12-26,410,DEPTFORD
-37.9025,145.2378,322.0,2019-12-26,410,KNOXFIELD
-37.5305,147.9285,329.9,2019-12-26,410,TIMBARRA
-37.5653,147.6903,391.5,2019-12-26,410,DEPTFORD
-37.5604,147.7243,327.3,2019-12-26,410,DEPTFORD
-37.5488,147.6797,330.8,2019-12-26,410,DEPTFORD
-37.5735,147.6336,340.0,2019-12-26,410,DEPTFORD
-37.5563,147.6882,338.7,2019-12-26,410,DEPTFORD
-37.5752,147.6223,356.9,2019-12-26,410,DEPTFORD
-37.553000000000004,147.7109,346.0,2019-12-26,410,DEPTFORD
-37.5215,147.9263,339.9,2019-12-26,410,TIMBARRA
-37.5645,147.6315,345.7,2019-12-26,410,DEPTFORD
-37.4977,147.9022,340.8,2019-12-26,410,TIMBARRA
-37.5207,147.8725,329.3,2019-12-26,410,TAMBO CROSSING
-37.5661,147.6202,360.2,2019-12-26,410,DEPTFORD
-37.5141,147.9177,331.6,2019-12-26,410,TIMBARRA
-37.5124,147.929,334.6,2019-12-26,410,TIMBARRA
-37.5117,147.8704,322.6,2019-12-26,410,TAMBO CROSSING
-37.5603,147.6004,347.3,2019-12-26,410,DEPTFORD
-37.5587,147.6118,329.3,2019-12-26,410,DEPTFORD
-37.5545,147.5757,342.3,2019-12-26,410,DEPTFORD
-37.5619,147.5891,355.0,2019-12-26,410,DEPTFORD
-37.5051,147.9156,332.8,2019-12-26,410,TIMBARRA
-37.5398,147.6776,348.8,2019-12-26,410,DEPTFORD
-37.5529,147.58700000000002,333.1,2019-12-26,410,DEPTFORD
-37.5382,147.689,342.0,2019-12-26,410,DEPTFORD
-37.5414,147.6663,348.1,2019-12-26,410,DEPTFORD
-37.5513,147.5983,334.2,2019-12-26,410,DEPTFORD
-37.5496,147.6097,321.6,2019-12-26,410,DEPTFORD
-37.4904,147.8887,347.7,2019-12-26,410,TIMBARRA
-37.5471,147.5623,372.2,2019-12-26,410,DEPTFORD
-37.2367,148.4169,331.5,2019-12-26,410,YALMY
-37.5455,147.5736,371.1,2019-12-26,410,DEPTFORD
-37.5341,147.6529,350.3,2019-12-26,410,DEPTFORD
-37.516,147.6487,331.9,2019-12-26,410,DEPTFORD
-37.8216,145.3051,321.4,2019-12-26,410,KILSYTH SOUTH
-37.5217,147.5447,388.6,2019-12-26,410,RYANS
-37.5275,147.5694,365.6,2019-12-26,410,DEPTFORD
-37.5201,147.556,349.1,2019-12-26,410,DEPTFORD
-37.5087,147.6353,318.8,2019-12-26,410,DEPTFORD
-37.4169,147.7022,330.2,2019-12-26,410,STIRLING
-37.4996,147.6332,317.4,2019-12-26,410,DEPTFORD
-37.4782,147.7804,327.3,2019-12-26,410,STIRLING
-37.2349,148.4285,322.9,2019-12-26,410,YALMY
-37.5127,147.5426,324.2,2019-12-26,410,DEPTFORD
-37.3256,148.5042,335.2,2019-12-26,410,YALMY
-37.3989,147.69799999999998,326.0,2019-12-26,410,BROOKVILLE
-37.2374,148.5354,332.4,2019-12-26,410,BONANG
-37.3899,147.6958,326.0,2019-12-26,410,BROOKVILLE
-37.246,148.5323,320.7,2019-12-26,410,BONANG
-37.2533,148.546,338.2,2019-12-26,410,BONANG
-37.6469,145.0005,322.0,2019-12-26,410,EPPING
-37.2436,148.3711,336.8,2019-12-26,410,YALMY
-37.2137,148.5062,327.6,2019-12-26,410,YALMY
-37.3594,147.5885,323.5,2019-12-26,410,BROOKVILLE
-37.2085,148.5401,320.6,2019-12-26,410,BONANG
-37.3643,147.5546,312.7,2019-12-26,410,BROOKVILLE
-37.2276,148.4147,339.9,2019-12-26,410,YALMY
-37.2063,148.4925,344.9,2019-12-26,410,DEDDICK VALLEY
-37.2294,148.4031,352.7,2019-12-26,410,YALMY
-37.238,148.3464,327.5,2019-12-26,410,YALMY
-37.2362,148.3577,352.7,2019-12-26,410,YALMY
-37.9265,141.4776,321.9,2019-12-26,410,HOTSPUR
-37.9399,141.4597,344.2,2019-12-26,410,HOTSPUR
-37.9283,141.4584,329.5,2019-12-26,410,WINNAP
-37.5466,147.6729,329.1,2019-12-26,1335,DEPTFORD
-37.5421,147.6897,334.1,2019-12-26,1335,DEPTFORD
-37.6012,147.977,304.8,2019-12-26,1335,BUCHAN SOUTH
-37.6391,147.864,304.5,2019-12-26,1335,DOUBLE BRIDGES
-37.9442,141.4519,320.9,2019-12-26,1335,WINNAP
-37.5417,147.6953,334.4,2019-12-26,1335,DEPTFORD
-37.5487,147.5956,318.7,2019-12-26,1335,DEPTFORD
-37.498000000000005,147.8982,308.5,2019-12-26,1335,TIMBARRA
-37.5345,147.6628,311.9,2019-12-26,1335,DEPTFORD
-37.5489,147.6012,318.1,2019-12-26,1335,DEPTFORD
-37.5372,147.7127,313.6,2019-12-26,1335,DEPTFORD
-37.4856,147.8937,304.7,2019-12-26,1335,TIMBARRA
-37.5467,147.6678,322.2,2019-12-26,1335,DEPTFORD
-37.9333,141.4612,305.1,2019-12-26,1335,HOTSPUR
-37.2784,148.5537,308.6,2019-12-26,1513,BONANG
-37.2272,148.4015,301.6,2019-12-26,1513,YALMY
-37.2407,148.5508,307.1,2019-12-26,1513,BONANG
-37.2199,148.4149,301.4,2019-12-26,1513,YALMY
-37.2875,148.5515,306.9,2019-12-26,1513,BONANG
-37.2039,148.5431,315.1,2019-12-26,1513,BONANG
-37.5095,147.5452,320.5,2019-12-26,1514,DEPTFORD
-37.5262,147.7101,309.0,2019-12-26,1514,DEPTFORD
-37.5078,147.6537,308.4,2019-12-26,1514,DEPTFORD
-37.5424,147.9929,308.8,2019-12-26,1514,BUCHAN SOUTH
-37.4825,147.8954,308.9,2019-12-26,1514,TIMBARRA
-37.3547,147.5669,301.5,2019-12-26,1514,BROOKVILLE
-37.5298,147.9126,316.7,2019-12-26,1514,TIMBARRA
-37.3585,147.5901,304.5,2019-12-26,1514,BROOKVILLE
-37.3862,147.7038,304.5,2019-12-26,1514,BROOKVILLE
-37.4972,147.8849,312.6,2019-12-26,1514,TIMBARRA
-37.5226,147.9265,316.7,2019-12-26,1514,TIMBARRA
-37.49,147.8989,329.9,2019-12-26,1514,TIMBARRA
-37.5027,147.9198,316.6,2019-12-26,1514,TIMBARRA
-37.5153,147.8803,308.9,2019-12-26,1514,TIMBARRA
-37.5135,147.8687,309.6,2019-12-26,1514,TAMBO CROSSING
-37.5279,147.6611,317.3,2019-12-26,1514,DEPTFORD
-37.5454,147.6026,322.5,2019-12-26,1514,DEPTFORD
-37.5132,147.5681,307.2,2019-12-26,1514,DEPTFORD
-37.5113,147.5567,335.8,2019-12-26,1514,DEPTFORD
-37.5407,147.6821,353.8,2019-12-26,1514,DEPTFORD
-37.5371,147.7191,328.0,2019-12-26,1514,DEPTFORD
-37.5389,147.6705,338.4,2019-12-26,1514,DEPTFORD
-37.5751,147.961,317.3,2019-12-26,1514,DOUBLE BRIDGES
-37.537,147.6588,310.3,2019-12-26,1514,DEPTFORD
-37.5241,147.5775,332.0,2019-12-26,1514,DEPTFORD
-37.5493,147.6862,331.5,2019-12-26,1514,DEPTFORD
-37.5444,147.7052,335.8,2019-12-26,1514,DEPTFORD
-37.5425,147.6936,344.9,2019-12-26,1514,DEPTFORD
-37.5435,147.5909,337.4,2019-12-26,1514,DEPTFORD
-37.5462,147.7167,349.6,2019-12-26,1514,DEPTFORD
-37.5326,147.5818,323.9,2019-12-26,1514,DEPTFORD
-37.5548,147.7208,322.2,2019-12-26,1514,DEPTFORD
-37.5416,147.5793,322.3,2019-12-26,1514,DEPTFORD
-37.5529,147.7092,325.7,2019-12-26,1514,DEPTFORD
-37.5567,147.7326,306.8,2019-12-26,1514,DEPTFORD
-37.5984,147.9973,319.3,2019-12-26,1514,BUCHAN SOUTH
-37.5966,147.9857,316.1,2019-12-26,1514,BUCHAN SOUTH
-37.5637,147.6581,312.9,2019-12-26,1514,DEPTFORD
-37.5472,147.6141,318.1,2019-12-26,1514,DEPTFORD
-37.5639,147.7184,313.4,2019-12-26,1514,DEPTFORD
-37.5565,147.6723,319.7,2019-12-26,1514,DEPTFORD
-37.562,147.7069,321.3,2019-12-26,1514,DEPTFORD
-37.5602,147.6955,326.7,2019-12-26,1514,DEPTFORD
-37.6075,147.9951,305.3,2019-12-26,1514,BUCHAN SOUTH
-37.56,147.6348,310.5,2019-12-26,1514,DEPTFORD
-37.6057,147.9835,302.5,2019-12-26,1514,BUCHAN SOUTH
-37.5526,147.5885,322.2,2019-12-26,1514,DEPTFORD
-37.5581,147.6232,310.0,2019-12-26,1514,DEPTFORD
-37.5563,147.6116,315.9,2019-12-26,1514,DEPTFORD
-37.5802,147.7022,310.4,2019-12-26,1514,DEPTFORD
-37.5674,147.6814,316.7,2019-12-26,1514,DEPTFORD
-37.5656,147.6698,322.8,2019-12-26,1514,DEPTFORD
-37.5693,147.69299999999998,315.6,2019-12-26,1514,DEPTFORD
-37.5783,147.6906,304.4,2019-12-26,1514,DEPTFORD
-37.5748,147.7279,322.9,2019-12-26,1514,DEPTFORD
-37.6366,147.8803,316.6,2019-12-26,1514,DOUBLE BRIDGES
-37.6275,147.8826,310.5,2019-12-26,1514,DOUBLE BRIDGES
-37.6257,147.8711,311.0,2019-12-26,1514,DOUBLE BRIDGES
-37.5729,147.7161,318.8,2019-12-26,1514,DEPTFORD
-37.3843,147.6921,310.7,2019-12-26,1514,BROOKVILLE
-37.5544,147.6,316.6,2019-12-26,1514,DEPTFORD
